固定ID,SP消耗,技能ID,技能等级
11037017,7,11037,17
11037018,7,11037,18
11037019,7,11037,19
11037020,7,11037,20
11037021,8,11037,21
11037022,8,11037,22
11037023,8,11037,23
11037024,8,11037,24
11037025,8,11037,25
11037026,8,11037,26
11037027,8,11037,27
11037028,9,11037,28
11037029,9,11037,29
11037030,9,11037,30
11037031,9,11037,31
11037032,9,11037,32
11037033,9,11037,33
11037034,9,11037,34
11037035,10,11037,35
11037036,10,11037,36
11037037,10,11037,37
11037038,10,11037,38
11037039,10,11037,39
11037040,10,11037,40
11037041,11,11037,41
11037042,11,11037,42
11037043,11,11037,43
11037044,11,11037,44
11037045,11,11037,45
11037046,11,11037,46
11037047,11,11037,47
11037048,12,11037,48
11037049,12,11037,49
11037050,12,11037,50
11037051,12,11037,51
11037052,12,11037,52
11037053,12,11037,53
11037054,12,11037,54
11037055,13,11037,55
11037056,13,11037,56
11037057,13,11037,57
11037058,13,11037,58
11037059,13,11037,59
11037060,13,11037,60
11037061,14,11037,61
11037062,14,11037,62
11037063,14,11037,63
11037064,14,11037,64
11037065,14,11037,65
11037066,14,11037,66
11037067,14,11037,67
11037068,15,11037,68
11037069,15,11037,69
11037070,15,11037,70
11037071,15,11037,71
11037072,15,11037,72
11037073,15,11037,73
11037074,15,11037,74
11037075,16,11037,75
11037076,16,11037,76
11037077,16,11037,77
11037078,16,11037,78
11037079,16,11037,79
11037080,16,11037,80
11037081,17,11037,81
11037082,17,11037,82
11037083,17,11037,83
11037084,17,11037,84
11037085,17,11037,85
11037086,17,11037,86
11037087,17,11037,87
11037088,18,11037,88
11037089,18,11037,89
11037090,18,11037,90
11037091,18,11037,91
11037092,18,11037,92
11037093,18,11037,93
11037094,18,11037,94
11037095,19,11037,95
11037096,19,11037,96
11037097,19,11037,97
11037098,19,11037,98
11037099,19,11037,99
11037100,19,11037,100
11038001,4,11038,1
11038002,4,11038,2
11038003,4,11038,3
11038004,4,11038,4
11038005,4,11038,5
11038006,4,11038,6
11038007,4,11038,7
11038008,5,11038,8
11038009,5,11038,9
11038010,5,11038,10
11038011,5,11038,11
11038012,5,11038,12
11038013,5,11038,13
11038014,5,11038,14
11038015,6,11038,15
11038016,6,11038,16
11038017,6,11038,17
11038018,6,11038,18
11038019,6,11038,19
11038020,6,11038,20
11038021,7,11038,21
11038022,7,11038,22
11038023,7,11038,23
11038024,7,11038,24
11038025,7,11038,25
11038026,7,11038,26
11038027,7,11038,27
11038028,8,11038,28
11038029,8,11038,29
11038030,8,11038,30
11038031,8,11038,31
11038032,8,11038,32
11038033,8,11038,33
11038034,8,11038,34
11038035,9,11038,35
11038036,9,11038,36
11038037,9,11038,37
11038038,9,11038,38
11038039,9,11038,39
11038040,9,11038,40
11038041,10,11038,41
11038042,10,11038,42
11038043,10,11038,43
11038044,10,11038,44
11038045,10,11038,45
11038046,10,11038,46
11038047,10,11038,47
11038048,11,11038,48
11038049,11,11038,49
11038050,11,11038,50
11038051,11,11038,51
11038052,11,11038,52
11038053,11,11038,53
11038054,11,11038,54
11038055,12,11038,55
11038056,12,11038,56
11038057,12,11038,57
11038058,12,11038,58
11038059,12,11038,59
11038060,12,11038,60
11038061,13,11038,61
11038062,13,11038,62
11038063,13,11038,63
11038064,13,11038,64
11038065,13,11038,65
11038066,13,11038,66
11038067,13,11038,67
11038068,14,11038,68
11038069,14,11038,69
11038070,14,11038,70
11038071,14,11038,71
11038072,14,11038,72
11038073,14,11038,73
11038074,14,11038,74
11038075,15,11038,75
11038076,15,11038,76
11038077,15,11038,77
11038078,15,11038,78
11038079,15,11038,79
11038080,15,11038,80
11038081,16,11038,81
11038082,16,11038,82
11038083,16,11038,83
11038084,16,11038,84
11038085,16,11038,85
11038086,16,11038,86
11038087,16,11038,87
11038088,17,11038,88
11038089,17,11038,89
11038090,17,11038,90
11038091,17,11038,91
11038092,17,11038,92
11038093,17,11038,93
11038094,17,11038,94
11038095,18,11038,95
11038096,18,11038,96
11038097,18,11038,97
11038098,18,11038,98
11038099,18,11038,99
11038100,18,11038,100
11039001,4,11039,1
11039002,4,11039,2
11039003,4,11039,3
11039004,4,11039,4
11039005,4,11039,5
11039006,4,11039,6
11039007,4,11039,7
11039008,5,11039,8
11039009,5,11039,9
11039010,5,11039,10
11039011,5,11039,11
11039012,5,11039,12
11039013,5,11039,13
11039014,5,11039,14
11039015,6,11039,15
11039016,6,11039,16
11039017,6,11039,17
11039018,6,11039,18
11039019,6,11039,19
11039020,6,11039,20
11039021,7,11039,21
11039022,7,11039,22
11039023,7,11039,23
11039024,7,11039,24
11039025,7,11039,25
11039026,7,11039,26
11039027,7,11039,27
11039028,8,11039,28
11039029,8,11039,29
11039030,8,11039,30
11039031,8,11039,31
11039032,8,11039,32
11039033,8,11039,33
11039034,8,11039,34
11039035,9,11039,35
11039036,9,11039,36
11039037,9,11039,37
11039038,9,11039,38
11039039,9,11039,39
11039040,9,11039,40
11039041,10,11039,41
11039042,10,11039,42
11039043,10,11039,43
11039044,10,11039,44
11039045,10,11039,45
11039046,10,11039,46
11039047,10,11039,47
11039048,11,11039,48
11039049,11,11039,49
11039050,11,11039,50
11039051,11,11039,51
11039052,11,11039,52
11039053,11,11039,53
11039054,11,11039,54
11039055,12,11039,55
11039056,12,11039,56
11039057,12,11039,57
11039058,12,11039,58
11039059,12,11039,59
11039060,12,11039,60
11039061,13,11039,61
11039062,13,11039,62
11039063,13,11039,63
11039064,13,11039,64
11039065,13,11039,65
11039066,13,11039,66
11039067,13,11039,67
11039068,14,11039,68
11039069,14,11039,69
11039070,14,11039,70
11039071,14,11039,71
11039072,14,11039,72
11039073,14,11039,73
11039074,14,11039,74
11039075,15,11039,75
11039076,15,11039,76
11039077,15,11039,77
11039078,15,11039,78
11039079,15,11039,79
11039080,15,11039,80
11039081,16,11039,81
11039082,16,11039,82
11039083,16,11039,83
11039084,16,11039,84
11039085,16,11039,85
11039086,16,11039,86
11039087,16,11039,87
11039088,17,11039,88
11039089,17,11039,89
11039090,17,11039,90
11039091,17,11039,91
11039092,17,11039,92
11039093,17,11039,93
11039094,17,11039,94
11039095,18,11039,95
11039096,18,11039,96
11039097,18,11039,97
11039098,18,11039,98
11039099,18,11039,99
11039100,18,11039,100
11040001,4,11040,1
11040002,4,11040,2
11040003,4,11040,3
11040004,4,11040,4
11040005,4,11040,5
11040006,4,11040,6
11040007,4,11040,7
11040008,5,11040,8
11040009,5,11040,9
11040010,5,11040,10
11040011,5,11040,11
11040012,5,11040,12
11040013,5,11040,13
11040014,5,11040,14
11040015,6,11040,15
11040016,6,11040,16
11040017,6,11040,17
11040018,6,11040,18
11040019,6,11040,19
11040020,6,11040,20
11040021,7,11040,21
11040022,7,11040,22
11040023,7,11040,23
11040024,7,11040,24
11040025,7,11040,25
11040026,7,11040,26
11040027,7,11040,27
11040028,8,11040,28
11040029,8,11040,29
11040030,8,11040,30
11040031,8,11040,31
11040032,8,11040,32
11040033,8,11040,33
11040034,8,11040,34
11040035,9,11040,35
11040036,9,11040,36
11040037,9,11040,37
11040038,9,11040,38
11040039,9,11040,39
11040040,9,11040,40
11040041,10,11040,41
11040042,10,11040,42
11040043,10,11040,43
11040044,10,11040,44
11040045,10,11040,45
11040046,10,11040,46
11040047,10,11040,47
11040048,11,11040,48
11040049,11,11040,49
11040050,11,11040,50
11040051,11,11040,51
11040052,11,11040,52
11040053,11,11040,53
11040054,11,11040,54
11040055,12,11040,55
11040056,12,11040,56
11040057,12,11040,57
11040058,12,11040,58
11040059,12,11040,59
11040060,12,11040,60
11040061,13,11040,61
11040062,13,11040,62
11040063,13,11040,63
11040064,13,11040,64
11040065,13,11040,65
11040066,13,11040,66
11040067,13,11040,67
11040068,14,11040,68
11040069,14,11040,69
11040070,14,11040,70
11040071,14,11040,71
11040072,14,11040,72
11040073,14,11040,73
11040074,14,11040,74
11040075,15,11040,75
11040076,15,11040,76
11040077,15,11040,77
11040078,15,11040,78
11040079,15,11040,79
11040080,15,11040,80
11040081,16,11040,81
11040082,16,11040,82
11040083,16,11040,83
11040084,16,11040,84
11040085,16,11040,85
11040086,16,11040,86
11040087,16,11040,87
11040088,17,11040,88
11040089,17,11040,89
11040090,17,11040,90
11040091,17,11040,91
11040092,17,11040,92
11040093,17,11040,93
11040094,17,11040,94
11040095,18,11040,95
11040096,18,11040,96
11040097,18,11040,97
11040098,18,11040,98
11040099,18,11040,99
11040100,18,11040,100
11041001,4,11041,1
11041002,4,11041,2
11041003,4,11041,3
11041004,4,11041,4
11041005,4,11041,5
11041006,4,11041,6
11041007,4,11041,7
11041008,5,11041,8
11041009,5,11041,9
11041010,5,11041,10
11041011,5,11041,11
11041012,5,11041,12
11041013,5,11041,13
11041014,5,11041,14
11041015,6,11041,15
11041016,6,11041,16
11041017,6,11041,17
11041018,6,11041,18
11041019,6,11041,19
11041020,6,11041,20
11041021,7,11041,21
11041022,7,11041,22
11041023,7,11041,23
11041024,7,11041,24
11041025,7,11041,25
11041026,7,11041,26
11041027,7,11041,27
11041028,8,11041,28
11041029,8,11041,29
11041030,8,11041,30
11041031,8,11041,31
11041032,8,11041,32
11041033,8,11041,33
11041034,8,11041,34
11041035,9,11041,35
11041036,9,11041,36
11041037,9,11041,37
11041038,9,11041,38
11041039,9,11041,39
11041040,9,11041,40
11041041,10,11041,41
11041042,10,11041,42
11041043,10,11041,43
11041044,10,11041,44
11041045,10,11041,45
11041046,10,11041,46
11041047,10,11041,47
11041048,11,11041,48
11041049,11,11041,49
11041050,11,11041,50
11041051,11,11041,51
11041052,11,11041,52
11041053,11,11041,53
11041054,11,11041,54
11041055,12,11041,55
11041056,12,11041,56
11041057,12,11041,57
11041058,12,11041,58
11041059,12,11041,59
11041060,12,11041,60
11041061,13,11041,61
11041062,13,11041,62
11041063,13,11041,63
11041064,13,11041,64
11041065,13,11041,65
11041066,13,11041,66
11041067,13,11041,67
11041068,14,11041,68
11041069,14,11041,69
11041070,14,11041,70
11041071,14,11041,71
11041072,14,11041,72
11041073,14,11041,73
11041074,14,11041,74
11041075,15,11041,75
11041076,15,11041,76
11041077,15,11041,77
11041078,15,11041,78
11041079,15,11041,79
11041080,15,11041,80
11041081,16,11041,81
11041082,16,11041,82
11041083,16,11041,83
11041084,16,11041,84
11041085,16,11041,85
11041086,16,11041,86
11041087,16,11041,87
11041088,17,11041,88
11041089,17,11041,89
11041090,17,11041,90
11041091,17,11041,91
11041092,17,11041,92
11041093,17,11041,93
11041094,17,11041,94
11041095,18,11041,95
11041096,18,11041,96
11041097,18,11041,97
11041098,18,11041,98
11041099,18,11041,99
11041100,18,11041,100
11042001,4,11042,1
11042002,4,11042,2
11042003,4,11042,3
11042004,4,11042,4
11042005,4,11042,5
11042006,4,11042,6
11042007,4,11042,7
11042008,5,11042,8
11042009,5,11042,9
11042010,5,11042,10
11042011,5,11042,11
11042012,5,11042,12
11042013,5,11042,13
11042014,5,11042,14
11042015,6,11042,15
11042016,6,11042,16
11042017,6,11042,17
11042018,6,11042,18
11042019,6,11042,19
11042020,6,11042,20
11042021,7,11042,21
11042022,7,11042,22
11042023,7,11042,23
11042024,7,11042,24
11042025,7,11042,25
11042026,7,11042,26
11042027,7,11042,27
11042028,8,11042,28
11042029,8,11042,29
11042030,8,11042,30
11042031,8,11042,31
11042032,8,11042,32
11042033,8,11042,33
11042034,8,11042,34
11042035,9,11042,35
11042036,9,11042,36
11042037,9,11042,37
11042038,9,11042,38
11042039,9,11042,39
11042040,9,11042,40
11042041,10,11042,41
11042042,10,11042,42
11042043,10,11042,43
11042044,10,11042,44
11042045,10,11042,45
11042046,10,11042,46
11042047,10,11042,47
11042048,11,11042,48
11042049,11,11042,49
11042050,11,11042,50
11042051,11,11042,51
11042052,11,11042,52
11042053,11,11042,53
11042054,11,11042,54
11042055,12,11042,55
11042056,12,11042,56
11042057,12,11042,57
11042058,12,11042,58
11042059,12,11042,59
11042060,12,11042,60
11042061,13,11042,61
11042062,13,11042,62
11042063,13,11042,63
11042064,13,11042,64
11042065,13,11042,65
11042066,13,11042,66
11042067,13,11042,67
11042068,14,11042,68
11042069,14,11042,69
11042070,14,11042,70
11042071,14,11042,71
11042072,14,11042,72
11042073,14,11042,73
11042074,14,11042,74
11042075,15,11042,75
11042076,15,11042,76
11042077,15,11042,77
11042078,15,11042,78
11042079,15,11042,79
11042080,15,11042,80
11042081,16,11042,81
11042082,16,11042,82
11042083,16,11042,83
11042084,16,11042,84
11042085,16,11042,85
11042086,16,11042,86
11042087,16,11042,87
11042088,17,11042,88
11042089,17,11042,89
11042090,17,11042,90
11042091,17,11042,91
11042092,17,11042,92
11042093,17,11042,93
11042094,17,11042,94
11042095,18,11042,95
11042096,18,11042,96
11042097,18,11042,97
11042098,18,11042,98
11042099,18,11042,99
11042100,18,11042,100
11043001,5,11043,1
11043002,5,11043,2
11043003,5,11043,3
11043004,5,11043,4
11043005,5,11043,5
11043006,6,11043,6
11043007,6,11043,7
11043008,6,11043,8
11043009,6,11043,9
11043010,6,11043,10
11043011,7,11043,11
11043012,7,11043,12
11043013,7,11043,13
11043014,7,11043,14
11043015,8,11043,15
11043016,8,11043,16
11043017,8,11043,17
11043018,8,11043,18
11043019,8,11043,19
11043020,9,11043,20
11043021,9,11043,21
11043022,9,11043,22
11043023,9,11043,23
11043024,10,11043,24
11043025,10,11043,25
11043026,10,11043,26
11043027,10,11043,27
11043028,10,11043,28
11043029,11,11043,29
11043030,11,11043,30
11043031,11,11043,31
11043032,11,11043,32
11043033,12,11043,33
11043034,12,11043,34
11043035,12,11043,35
11043036,12,11043,36
11043037,12,11043,37
11043038,13,11043,38
11043039,13,11043,39
11043040,13,11043,40
11043041,13,11043,41
11043042,14,11043,42
11043043,14,11043,43
11043044,14,11043,44
11043045,14,11043,45
11043046,14,11043,46
11043047,15,11043,47
11043048,15,11043,48
11043049,15,11043,49
11043050,15,11043,50
11043051,16,11043,51
11043052,16,11043,52
11043053,16,11043,53
11043054,16,11043,54
11043055,16,11043,55
11043056,17,11043,56
11043057,17,11043,57
11043058,17,11043,58
11043059,17,11043,59
11043060,17,11043,60
11043061,18,11043,61
11043062,18,11043,62
11043063,18,11043,63
11043064,18,11043,64
11043065,19,11043,65
11043066,19,11043,66
11043067,19,11043,67
11043068,19,11043,68
11043069,19,11043,69
11043070,20,11043,70
11043071,20,11043,71
11043072,20,11043,72
11043073,20,11043,73
11043074,21,11043,74
11043075,21,11043,75
11043076,21,11043,76
11043077,21,11043,77
11043078,21,11043,78
11043079,22,11043,79
11043080,22,11043,80
11043081,22,11043,81
11043082,22,11043,82
11043083,23,11043,83
11043084,23,11043,84
11043085,23,11043,85
11043086,23,11043,86
11043087,23,11043,87
11043088,24,11043,88
11043089,24,11043,89
11043090,24,11043,90
11043091,24,11043,91
11043092,25,11043,92
11043093,25,11043,93
11043094,25,11043,94
11043095,25,11043,95
11043096,25,11043,96
11043097,26,11043,97
11043098,26,11043,98
11043099,26,11043,99
11043100,26,11043,100
11044001,5,11044,1
11044002,5,11044,2
11044003,5,11044,3
11044004,5,11044,4
11044005,5,11044,5
11044006,6,11044,6
11044007,6,11044,7
11044008,6,11044,8
11044009,6,11044,9
11044010,6,11044,10
11044011,7,11044,11
11044012,7,11044,12
11044013,7,11044,13
11044014,7,11044,14
11044015,8,11044,15
11044016,8,11044,16
11044017,8,11044,17
11044018,8,11044,18
11044019,8,11044,19
11044020,9,11044,20
11044021,9,11044,21
11044022,9,11044,22
11044023,9,11044,23
11044024,10,11044,24
11044025,10,11044,25
11044026,10,11044,26
11044027,10,11044,27
11044028,10,11044,28
11044029,11,11044,29
11044030,11,11044,30
11044031,11,11044,31
11044032,11,11044,32
11044033,12,11044,33
11044034,12,11044,34
11044035,12,11044,35
11044036,12,11044,36
11044037,12,11044,37
11044038,13,11044,38
11044039,13,11044,39
11044040,13,11044,40
11044041,13,11044,41
11044042,14,11044,42
11044043,14,11044,43
11044044,14,11044,44
11044045,14,11044,45
11044046,14,11044,46
11044047,15,11044,47
11044048,15,11044,48
11044049,15,11044,49
11044050,15,11044,50
11044051,16,11044,51
11044052,16,11044,52
11044053,16,11044,53
11044054,16,11044,54
11044055,16,11044,55
11044056,17,11044,56
11044057,17,11044,57
11044058,17,11044,58
11044059,17,11044,59
11044060,17,11044,60
11044061,18,11044,61
11044062,18,11044,62
11044063,18,11044,63
11044064,18,11044,64
11044065,19,11044,65
11044066,19,11044,66
11044067,19,11044,67
11044068,19,11044,68
11044069,19,11044,69
11044070,20,11044,70
11044071,20,11044,71
11044072,20,11044,72
11044073,20,11044,73
11044074,21,11044,74
11044075,21,11044,75
11044076,21,11044,76
11044077,21,11044,77
11044078,21,11044,78
11044079,22,11044,79
11044080,22,11044,80
11044081,22,11044,81
11044082,22,11044,82
11044083,23,11044,83
11044084,23,11044,84
11044085,23,11044,85
11044086,23,11044,86
11044087,23,11044,87
11044088,24,11044,88
11044089,24,11044,89
11044090,24,11044,90
11044091,24,11044,91
11044092,25,11044,92
11044093,25,11044,93
11044094,25,11044,94
11044095,25,11044,95
11044096,25,11044,96
11044097,26,11044,97
11044098,26,11044,98
11044099,26,11044,99
11044100,26,11044,100
11045001,5,11045,1
11045002,5,11045,2
11045003,5,11045,3
11045004,5,11045,4
11045005,5,11045,5
11045006,6,11045,6
11045007,6,11045,7
11045008,6,11045,8
11045009,6,11045,9
11045010,6,11045,10
11045011,7,11045,11
11045012,7,11045,12
11045013,7,11045,13
11045014,7,11045,14
11045015,8,11045,15
11045016,8,11045,16
11045017,8,11045,17
11045018,8,11045,18
11045019,8,11045,19
11045020,9,11045,20
11045021,9,11045,21
11045022,9,11045,22
11045023,9,11045,23
11045024,10,11045,24
11045025,10,11045,25
11045026,10,11045,26
11045027,10,11045,27
11045028,10,11045,28
11045029,11,11045,29
11045030,11,11045,30
11045031,11,11045,31
11045032,11,11045,32
11045033,12,11045,33
11045034,12,11045,34
11045035,12,11045,35
11045036,12,11045,36
11045037,12,11045,37
11045038,13,11045,38
11045039,13,11045,39
11045040,13,11045,40
11045041,13,11045,41
11045042,14,11045,42
11045043,14,11045,43
11045044,14,11045,44
11045045,14,11045,45
11045046,14,11045,46
11045047,15,11045,47
11045048,15,11045,48
11045049,15,11045,49
11045050,15,11045,50
11045051,16,11045,51
11045052,16,11045,52
11045053,16,11045,53
11045054,16,11045,54
11045055,16,11045,55
11045056,17,11045,56
11045057,17,11045,57
11045058,17,11045,58
11045059,17,11045,59
11045060,17,11045,60
11045061,18,11045,61
11045062,18,11045,62
11045063,18,11045,63
11045064,18,11045,64
11045065,19,11045,65
11045066,19,11045,66
11045067,19,11045,67
11045068,19,11045,68
11045069,19,11045,69
11045070,20,11045,70
11045071,20,11045,71
11045072,20,11045,72
11045073,20,11045,73
11045074,21,11045,74
11045075,21,11045,75
11045076,21,11045,76
11045077,21,11045,77
11045078,21,11045,78
11045079,22,11045,79
11045080,22,11045,80
11045081,22,11045,81
11045082,22,11045,82
11045083,23,11045,83
11045084,23,11045,84
11045085,23,11045,85
11045086,23,11045,86
11045087,23,11045,87
11045088,24,11045,88
11045089,24,11045,89
11045090,24,11045,90
11045091,24,11045,91
11045092,25,11045,92
11045093,25,11045,93
11045094,25,11045,94
11045095,25,11045,95
11045096,25,11045,96
11045097,26,11045,97
11045098,26,11045,98
11045099,26,11045,99
11045100,26,11045,100
11046001,5,11046,1
11046002,5,11046,2
11046003,5,11046,3
11046004,5,11046,4
11046005,5,11046,5
11046006,6,11046,6
11046007,6,11046,7
11046008,6,11046,8
11046009,6,11046,9
11046010,6,11046,10
11046011,7,11046,11
11046012,7,11046,12
11046013,7,11046,13
11046014,7,11046,14
11046015,8,11046,15
11046016,8,11046,16
11046017,8,11046,17
11046018,8,11046,18
11046019,8,11046,19
11046020,9,11046,20
11046021,9,11046,21
11046022,9,11046,22
11046023,9,11046,23
11046024,10,11046,24
11046025,10,11046,25
11046026,10,11046,26
11046027,10,11046,27
11046028,10,11046,28
11046029,11,11046,29
11046030,11,11046,30
11046031,11,11046,31
11046032,11,11046,32
11046033,12,11046,33
11046034,12,11046,34
11046035,12,11046,35
11046036,12,11046,36
11046037,12,11046,37
11046038,13,11046,38
11046039,13,11046,39
11046040,13,11046,40
11046041,13,11046,41
11046042,14,11046,42
11046043,14,11046,43
11046044,14,11046,44
11046045,14,11046,45
11046046,14,11046,46
11046047,15,11046,47
11046048,15,11046,48
11046049,15,11046,49
